field,stage,archive,fund,cik,source_table,source_column_or_concept,raw_row_count,non_missing_count,non_missing_percentage,normalized_row_count,normalized_non_missing_count,normalized_coverage,aggregated_row_count,aggregated_non_missing_count,aggregated_coverage,blind_row_count,blind_non_missing_count,blind_coverage,aggregation_loss_count,export_loss_count,direct_parser_loss_count,support_join_loss_count,support_unmatched_count,exact_loss_stage,representative_raw_examples_json,diagnosis,recommended_action
reference_rate,aggregated,2024q1,BXSL,1736035,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},591,0,0.000000,591,0,0.000000,591,0,0.000000,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2024q1,BXSL,1736035,data/day3/blind_facility_pairs_v2.csv,{},0,0,,591,0,0.000000,591,0,0.000000,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
acquisition_date,raw_soi,2024q1,BXSL,1736035,soi.tsv,{},591,0,0.000000,591,0,0.000000,591,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2024q1,BXSL,1736035,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},591,0,0.000000,591,0,0.000000,591,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2024q1,BXSL,1736035,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},591,0,0.000000,591,0,0.000000,591,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2024q1,BXSL,1736035,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},591,0,0.000000,591,0,0.000000,591,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2024q1,BXSL,1736035,data/day3/blind_facility_pairs_v2.csv,{},0,0,,591,0,0.000000,591,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2024q1,CGBD,1544206,soi.tsv,{},510,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2024q1,CGBD,1544206,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},510,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,normalized,2024q1,CGBD,1544206,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},528,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,aggregated,2024q1,CGBD,1544206,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},528,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,blind_export,2024q1,CGBD,1544206,data/day3/blind_facility_pairs_v2.csv,{},0,0,,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
currency,raw_soi,2024q1,CGBD,1544206,soi.tsv,{},510,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,supporting_facts,2024q1,CGBD,1544206,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},510,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,normalized,2024q1,CGBD,1544206,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},528,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,aggregated,2024q1,CGBD,1544206,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},528,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,blind_export,2024q1,CGBD,1544206,data/day3/blind_facility_pairs_v2.csv,{},0,0,,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
reference_rate,raw_soi,2024q1,CGBD,1544206,soi.tsv,{},510,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,supporting_facts,2024q1,CGBD,1544206,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},510,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,normalized,2024q1,CGBD,1544206,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},528,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,aggregated,2024q1,CGBD,1544206,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},528,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2024q1,CGBD,1544206,data/day3/blind_facility_pairs_v2.csv,{},0,0,,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
acquisition_date,raw_soi,2024q1,CGBD,1544206,soi.tsv,{},510,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2024q1,CGBD,1544206,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},510,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2024q1,CGBD,1544206,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},528,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2024q1,CGBD,1544206,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},528,0,0.000000,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2024q1,CGBD,1544206,data/day3/blind_facility_pairs_v2.csv,{},0,0,,528,0,0.000000,528,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2024q1,FSK,1422183,soi.tsv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2024q1,FSK,1422183,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,normalized,2024q1,FSK,1422183,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,aggregated,2024q1,FSK,1422183,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,blind_export,2024q1,FSK,1422183,data/day3/blind_facility_pairs_v2.csv,{},0,0,,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
currency,raw_soi,2024q1,FSK,1422183,soi.tsv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,supporting_facts,2024q1,FSK,1422183,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,normalized,2024q1,FSK,1422183,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,aggregated,2024q1,FSK,1422183,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,blind_export,2024q1,FSK,1422183,data/day3/blind_facility_pairs_v2.csv,{},0,0,,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
reference_rate,raw_soi,2024q1,FSK,1422183,soi.tsv,{},902,0,0.000000,902,4,0.443459,902,4,0.443459,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,supporting_facts,2024q1,FSK,1422183,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},902,0,0.000000,902,4,0.443459,902,4,0.443459,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,normalized,2024q1,FSK,1422183,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,"{""reference_rate"":4}",902,4,0.443459,902,4,0.443459,902,4,0.443459,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,aggregated,2024q1,FSK,1422183,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,"{""reference_rate"":4}",902,4,0.443459,902,4,0.443459,902,4,0.443459,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2024q1,FSK,1422183,data/day3/blind_facility_pairs_v2.csv,{},0,0,,902,4,0.443459,902,4,0.443459,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
acquisition_date,raw_soi,2024q1,FSK,1422183,soi.tsv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2024q1,FSK,1422183,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2024q1,FSK,1422183,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2024q1,FSK,1422183,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},902,0,0.000000,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2024q1,FSK,1422183,data/day3/blind_facility_pairs_v2.csv,{},0,0,,902,0,0.000000,902,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2024q1,GBDC,1476765,soi.tsv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2024q1,GBDC,1476765,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,normalized,2024q1,GBDC,1476765,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,aggregated,2024q1,GBDC,1476765,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},2931,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,blind_export,2024q1,GBDC,1476765,data/day3/blind_facility_pairs_v2.csv,{},1,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
currency,raw_soi,2024q1,GBDC,1476765,soi.tsv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,supporting_facts,2024q1,GBDC,1476765,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,normalized,2024q1,GBDC,1476765,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,aggregated,2024q1,GBDC,1476765,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},2931,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,blind_export,2024q1,GBDC,1476765,data/day3/blind_facility_pairs_v2.csv,{},1,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
reference_rate,raw_soi,2024q1,GBDC,1476765,soi.tsv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,supporting_facts,2024q1,GBDC,1476765,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,normalized,2024q1,GBDC,1476765,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,aggregated,2024q1,GBDC,1476765,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},2931,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2024q1,GBDC,1476765,data/day3/blind_facility_pairs_v2.csv,{},1,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
acquisition_date,raw_soi,2024q1,GBDC,1476765,soi.tsv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2024q1,GBDC,1476765,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2024q1,GBDC,1476765,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},2933,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2024q1,GBDC,1476765,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},2931,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2024q1,GBDC,1476765,data/day3/blind_facility_pairs_v2.csv,{},1,0,0.000000,2933,0,0.000000,2931,0,0.000000,1,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2024q1,GSBD,1572694,soi.tsv,"{""soi.tsv:Investment Maturity Date"":684}",748,684,91.443850,748,684,91.443850,742,682,91.913747,0,0,,0,0,0,0,15,supporting_facts_to_normalized,"[{""adsh"":""0000950170-24-022198"",""concept"":""Investment Maturity Date"",""investment_identifier"":""Investment 1st Lien/Last-Out Unitranche - 7.74% Doxim, Inc. Industry Financial Services Interest Rate 10.84% Reference Rate and Spread S + 6.00% Maturity 08/31/24 one"",""line"":46973,""table"":""soi.tsv"",""value"":""2024-08-31""},{""adsh"":""0000950170-24-022198"",""concept"":""Investment Maturity Date"",""investment_identifier"":""Investment 1st Lien/Last-Out Unitranche - 7.74% Doxim, Inc. Industry Financial Services Interest Rate 10.84% Reference Rate and Spread S + 6.00% Maturity 08/31/24 two"",""line"":46974,""table"":""soi.tsv"",""value"":""2024-08-31""},{""adsh"":""0000950170-24-022198"",""concept"":""Investment Maturity Date"",""investment_identifier"":""Investment 1st Lien/Last-Out Unitranche - 7.74% Doxim, Inc. Industry Financial Services Interest Rate 11.19% Reference Rate and Spread S + 7.00% Maturity 08/31/24"",""line"":46975,""table"":""soi.tsv"",""value"":""2024-08-31""},{""adsh"":""0000950170-24-022198"",""concept"":""Investment Maturity Date"",""investment_identifier"":""Investment 1st Lien/Last-Out Unitranche - 7.74% Doxim, Inc. Industry Financial Services Interest Rate 11.39% Reference Rate and Spread L + 7.00% Maturity 08/31/24"",""line"":46976,""table"":""soi.tsv"",""value"":""2024-08-31""},{""adsh"":""0000950170-24-022198"",""concept"":""Investment Maturity Date"",""investment_identifier"":""Investment 1st Lien/Last-Out Unitranche - 7.74% Doxim, Inc. Industry Financial Services Interest Rate 12.44% Reference Rate and Spread L + 8.00% Maturity 08/31/24 one"",""line"":46977,""table"":""soi.tsv"",""value"":""2024-08-31""},{""adsh"":""0000950170-24-022198"",""concept"":""Investment Maturity Date"",""investment_identifier"":""Investment 1st Lien/Last-Out Unitranche - 7.74% Doxim, Inc. Industry Financial Services Interest Rate 12.44% Reference Rate and Spread L + 8.00% Maturity 08/31/24 two"",""line"":46978,""table"":""soi.tsv"",""value"":""2024-08-31""},{""adsh"":""0000950170-24-022198"",""concept"":""Investment Maturity Date"",""investment_identifier"":""Investment 1st Lien/Last-Out Unitranche - 7.74% EDB Parent, LLC (dba Enterprise DB) Industry Software Interest Rate 11.58% Reference Rate and Spread S + 7.00% Maturity 07/07/28 one"",""line"":46979,""table"":""soi.tsv"",""value"":""2028-07-07""},{""adsh"":""0000950170-24-022198"",""concept"":""Investment Maturity Date"",""investment_identifier"":""Investment 1st Lien/Last-Out Unitranche - 7.74% EDB Parent, LLC (dba Enterprise DB) Industry Software Interest Rate 11.58% Reference Rate and Spread S + 7.00% Maturity 07/07/28 two"",""line"":46980,""table"":""soi.tsv"",""value"":""2028-07-07""},{""adsh"":""0000950170-24-022198"",""concept"":""Investment Maturity Date"",""investment_identifier"":""Investment 1st Lien/Last-Out Unitranche (11) - 6.64% Doxim, Inc. Industry Financial Services Interest Rate 11.86% Reference Rate and Spread S + 6.40% Maturity 06/01/26 One"",""line"":46982,""table"":""soi.tsv"",""value"":""2026-06-01""},{""adsh"":""0000950170-24-022198"",""concept"":""Investment Maturity Date"",""investment_identifier"":""Investment 1st Lien/Last-Out Unitranche (11) - 6.64% Doxim, Inc. Industry Financial Services Interest Rate 11.86% Reference Rate and Spread S + 6.40% Maturity 06/01/26"",""line"":46983,""table"":""soi.tsv"",""value"":""2026-06-01""}]",join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
